Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes, Prices 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Apollo Fish,BESTSELLER,5,$410.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Veg Fried Rice,BESTSELLER,21,$240.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Chicken Fried Rice,BESTSELLER,7,$290.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Egg Biryani,BESTSELLER,15,$263.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Sambar Rice,BESTSELLER,14,$236.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Crispy Corn,BESTSELLER,15,$260.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Veg Manchurian,BESTSELLER,26,$273.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Chicken 65,BESTSELLER,16,$330.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Chicken Drumsticks,BESTSELLER,8,$330.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Apollo Fish,BESTSELLER,5,$410.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Chicken Fried Rice,BESTSELLER,7,$290.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Veg Fried Rice,BESTSELLER,21,$240.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Sambar Rice,BESTSELLER,14,$236.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Paneer Biryani,BESTSELLER,32,$310.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Special Veg Biryani,BESTSELLER,75,$255.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Veg Biryani,BESTSELLER,25,$230.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Egg Biryani,BESTSELLER,15,$263.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Chicken Biryani,BESTSELLER,60,$295.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Mutton Biryani,BESTSELLER,38,$345.00 
Papadams Blue,4,3.9,625,Desserts,Kothapet, Hyderabad,Special Chicken Biryani,BESTSELLER,78,$335.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Margherita Semizza (Half Pizza),BESTSELLER,182,$169.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Bbq Chicken Semizza (Half Pizza),BESTSELLER,27,$329.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Bbq Chicken Pizza (Medium Pizza),BESTSELLER,5,$499.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Tandoori Paneer Tikka Semizza (Half Pizza),BESTSELLER,37,$279.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Double Cheese Margherita Semizza (Half Pizza),BESTSELLER,44,$239.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Double Chicken Feast Pizza (Medium Pizza),BESTSELLER,0,$550.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Plain Herbed Garlic Bread (with Free Cheese Dip).,BESTSELLER,28,$119.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Meatburst Mac N Cheese Pasta,BESTSELLER,6,$399.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Chicken Tikka Cheese Burst Pizza (Medium Pizza),BESTSELLER,0,$449.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Chicken Kheema Lasagne,BESTSELLER,9,$349.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Bbq Chicken Pizza (Medium Pizza),BESTSELLER,5,$499.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Double Chicken Feast Pizza (Medium Pizza),BESTSELLER,0,$550.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Maharaja Veg Pizza (Medium Pizza),BESTSELLER,0,$580.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Margherita Semizza (Half Pizza),BESTSELLER,182,$169.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Tandoori Paneer Tikka Semizza (Half Pizza),BESTSELLER,37,$279.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Double Cheese Margherita Semizza (Half Pizza),BESTSELLER,44,$239.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Bbq Chicken Semizza (Half Pizza),BESTSELLER,27,$329.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Chicken Tikka Semizza (Half Pizza),BESTSELLER,0,$269.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Chicken Tikka Cheese Burst Pizza (Medium Pizza),BESTSELLER,0,$449.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Plain Herbed Garlic Bread (with Free Cheese Dip).,BESTSELLER,28,$119.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Chicken Kheema Lasagne,BESTSELLER,9,$349.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Amritsari Paneer Tikka Lasagne,BESTSELLER,0,$299.00 
Ovenstory Pizza,4,4.1,0,Fast Food,Abids, Hyderabad,Meatburst Mac N Cheese Pasta,BESTSELLER,6,$399.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Chicken Penne Alfredo Pasta,MUST TRY,89,$210.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Penne in Alfredo Pasta,MUST TRY,15,$190.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Exotica Pizza,BESTSELLER,26,$230.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Chicken Mixed Sauce Pasta,BESTSELLER,12,$230.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Italian Barbecue Chicken Pizza,BESTSELLER,14,$270.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Chicken Exotica Pizza,BESTSELLER,14,$260.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Italian Chicken Pizza,BESTSELLER,84,$240.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Penne in Arrabiata Pasta,MUST TRY,0,$190.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Macaroni Cheese and Chicken Baked Pasta,BESTSELLER,9,$200.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Pasta in Cream Sauce,MUST TRY,5,$170.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Cheese Garlic Bread with Herbs,BESTSELLER,11,$110.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Pasta Quattro Formaggi,MUST TRY,0,$220.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Mixed Pasta in Sauce,MUST TRY,0,$200.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Crea il Tuo Pizza,MUST TRY,0,$220.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Chicken Cream Sauce Pasta,MUST TRY,0,$200.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Macaroni Cheese Veg Baked Pasta,MUST TRY,0,$180.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Margherita Pizza,BESTSELLER,37,$200.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Exotica Pizza,BESTSELLER,26,$230.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Italian Chicken Pizza,BESTSELLER,84,$240.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Chicken Exotica Pizza,BESTSELLER,14,$260.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Italian Barbecue Chicken Pizza,BESTSELLER,14,$270.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Lamb Pepperoni Pizza,BESTSELLER,6,$270.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Meat and Chicken Overload Pizza,BESTSELLER,8,$300.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Veg Penne in Alfredo Pasta,BESTSELLER,15,$190.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Chicken Penne Alfredo Pasta,BESTSELLER,89,$210.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Chicken Mixed Sauce Pasta,BESTSELLER,12,$230.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Macaroni Cheese and Chicken Baked Pasta,BESTSELLER,9,$200.00 
Italian Pizzeria,4,3.5,325,Shake,Mehdipatnam, Hyderabad,Cheese Garlic Bread with Herbs,BESTSELLER,11,$110.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Chicken Mandi,MUST TRY,146,$300.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Chicken Faham Mandi,BESTSELLER,33,$350.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Prawns Mandi,MUST TRY,0,$440.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Batair Mandi,MUST TRY,9,$300.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Mutton Mandi,MUST TRY,0,$500.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Fish Mandi,MUST TRY,0,$450.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Chicken Mandi,BESTSELLER,146,$300.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Chicken Faham Mandi,BESTSELLER,33,$350.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Mutton Mandi,BESTSELLER,0,$500.00 
Al Rabea Mandi House,4.4,4.3,1,Mandi,Charminar, Hyderabad,Batair Mandi,CHEF'S SPECIAL,9,$300.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Govind Dosa,MUST TRY,205,$75.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Pizza Dosa,MUST TRY,54,$135.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Butter Dosa,BESTSELLER,119,$75.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Onion Dosa,BESTSELLER,56,$60.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Paneer Cheese Dosa,BESTSELLER,35,$110.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Butter Idly,BESTSELLER,26,$70.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Tawa Wada,MUST TRY,37,$75.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Tawa Idly,MUST TRY,81,$70.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Shezwan Cheese Dosa,MUST TRY,0,$130.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Cheese Burst Dosa,CHEF'S SPECIAL,19,$130.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Paneer Dosa,BESTSELLER,41,$90.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Cheese Idly,MUST TRY,0,$90.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Idly 65,MUST TRY,17,$90.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Spot Idly,MUST TRY,9,$110.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Cream Cheese Dosa,MUST TRY,0,$130.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Cheese Burst Dosa,CHEF'S SPECIAL,19,$130.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Shezwan Cheese Dosa,BESTSELLER,0,$130.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Onion Dosa,BESTSELLER,56,$60.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Butter Dosa,BESTSELLER,119,$75.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Paneer Dosa,BESTSELLER,41,$90.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Pizza Dosa,BESTSELLER,54,$135.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Paneer Cheese Dosa,BESTSELLER,35,$110.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Butter Idly,BESTSELLER,26,$70.00 
Govind Dosa,4.4,3.5,997,South Indian,Charminar, Hyderabad,Spot Idly,BESTSELLER,9,$110.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken 65,MUST TRY,81,$259.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Soft Noodles,MUST TRY,70,$159.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Haryali Tangdi,MUST TRY,73,$129.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Manchurian,MUST TRY,20,$259.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Biryani Single,BESTSELLER,384,$179.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Lollypop,MUST TRY,226,$189.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Universal Special Kaju Chicken Fried Rice,BESTSELLER,90,$199.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Tandoori Chicken.,BESTSELLER,48,$239.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Fried Rice,MUST TRY,100,$159.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Boneless Chicken Handi,MUST TRY,8,$399.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Fried Piece Biryani,MUST TRY,61,$299.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Special Chicken Handi,BESTSELLER,84,$339.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chilly Chicken,MUST TRY,22,$259.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Paneer Butter Masala,BESTSELLER,29,$219.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Veg Manchurian,MUST TRY,27,$159.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Veg Biryani,BESTSELLER,20,$143.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Haryali Tangdi,BESTSELLER,73,$129.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Tandoori Chicken.,BESTSELLER,48,$239.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Veg Biryani,BESTSELLER,20,$143.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Biryani Single,BESTSELLER,384,$179.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Fried Piece Biryani,BESTSELLER,61,$299.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Special Chicken Handi,BESTSELLER,84,$339.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Lollypop,BESTSELLER,226,$189.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Paneer Butter Masala,BESTSELLER,29,$219.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Soft Noodles,BESTSELLER,70,$159.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Universal Special Kaju Chicken Fried Rice,BESTSELLER,90,$199.00 
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,Kebab,Yousufguda, Hyderabad,Chicken Fried Rice,BESTSELLER,100,$159.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Ferrero Rocher Thick Shake,BESTSELLER,26,$238.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Oreo Nutella Thick Shake,MUST TRY,6,$269.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Triple Choco Chip Thick Shake,BESTSELLER,0,$230.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Choco Brownie Crumble Thick Shake,MUST TRY,50,$241.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Kitkat Thick Shake,MUST TRY,11,$238.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Strawberry Pink Penny Thick Shake,MUST TRY,6,$230.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Value Meal Fries Combo,BESTSELLER,5,$249.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Belgian Chocolate Milk Shake,BESTSELLER,0,$219.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Strawberry Slush,BESTSELLER,0,$140.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Blue Angel Slush,BESTSELLER,0,$140.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Happy Cravings Combo,BESTSELLER,0,$349.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Mojito Mint Slush,MUST TRY,0,$140.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Shape Your Shake,MUST TRY,0,$234.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Real Chikoo (Sapota) Fruit Milkshake,BESTSELLER,0,$202.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Mexican Vanilla Thick Shake,MUST TRY,0,$226.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,1 Candy Delight + 1 Classic Thick Shakes,MUST TRY,0,$460.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Peanut Butter Indulgence Thick Shake,MUST TRY,0,$237.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,1 Fruity Delight + 1 Classic Thick Shakes,MUST TRY,0,$452.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,BFF Combo,BESTSELLER,0,$199.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Value Meal Burger Combo,BESTSELLER,0,$249.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Value Meal Fries Combo,BESTSELLER,5,$249.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Happy Cravings Combo,BESTSELLER,0,$349.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Triple Choco Chip Thick Shake,BESTSELLER,0,$230.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Ferrero Rocher Thick Shake,BESTSELLER,26,$238.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Shape Your Shake,BESTSELLER,0,$234.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Belgian Chocolate Milk Shake,BESTSELLER,0,$219.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Real Chikoo (Sapota) Fruit Milkshake,BESTSELLER,0,$202.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Strawberry Pink Penny Milk Shake,BESTSELLER,0,$206.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Mojito Mint Slush,BESTSELLER,0,$140.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Blue Angel Slush,BESTSELLER,0,$140.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Strawberry Slush,BESTSELLER,0,$140.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Tropical Freshner Slush,SEASONAL,0,$140.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Peach Ice Tea,BESTSELLER,0,$175.00 
The Thickshake Factory,3.4,3.8,38,Beverages,Himayath Nagar, Hyderabad,Potato Garlic Shots,BESTSELLER,0,$140.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Chicken Dum Briyani Family(parcel),BESTSELLER,0,$799.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Full Fish Fry (with Bone),BESTSELLER,6,$429.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Tandoori Chicken (half),BESTSELLER,0,$279.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Spc Chicken Biryani(single),BESTSELLER,8,$180.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Chicken Dum Biryani(single),BESTSELLER,18,$179.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Dry Fruit Custar,BESTSELLER,0,$219.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Virgin Mojito,BESTSELLER,0,$169.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Methi Chaman,BESTSELLER,0,$319.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Gongura Chicken Biryani,BESTSELLER,27,$319.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Veg Manchurian,MUST TRY,10,$279.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Kaju Paneer Curry,BESTSELLER,7,$269.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Egg Fried Rice,BESTSELLER,0,$259.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Mix Veg Bucket,MUST TRY,0,$499.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Mix Non Veg Bucket,MUST TRY,0,$999.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Kaju Royyala Vepudu,MUST TRY,0,$379.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Gongura Chicken Biryani,BESTSELLER,27,$319.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Platform 65 Special Chicken Biryani,BESTSELLER,9,$349.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Chicken Dum Biryani(single),BESTSELLER,18,$179.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Spc Chicken Biryani(single),BESTSELLER,8,$180.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Kaju Paneer Curry,BESTSELLER,7,$269.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Methi Chaman,BESTSELLER,0,$319.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Egg Fried Rice,BESTSELLER,0,$259.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Chicken 65,BESTSELLER,8,$339.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Loose Prawns,BESTSELLER,0,$379.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Full Fish Fry (with Bone),BESTSELLER,6,$429.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Veg Manchurian,BESTSELLER,10,$279.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Tandoori Chicken (half),BESTSELLER,0,$279.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Virgin Mojito,BESTSELLER,0,$169.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Dry Fruit Custar,BESTSELLER,0,$219.00 
Platform 65,4,4,924,Beverages,Dilsukhnagar, Hyderabad,Chicken Dum Briyani Family(parcel),BESTSELLER,0,$799.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Zinger Chicken Wrap,BESTSELLER,544,$120.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Roasted Chicken Burger,MUST TRY,302,$125.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Classic Chicken Burger,MUST TRY,166,$100.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Fried Chicken Wings,BESTSELLER,100,$120.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Margherita Pizza [8 Inches],BESTSELLER,120,$170.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,French Fries,MUST TRY,273,$80.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,"Chicken Tikka Pizza [Medium, 8 Inches]",MUST TRY,57,$225.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Chicken Leg Piece Drumsticks,BESTSELLER,68,$200.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Garden Veg Pizza [8 Inches],BESTSELLER,55,$170.00 
Food Track,4.3,4.1,16,Beverages,Charminar, Hyderabad,Masala French Fries,BESTSELLER,127,$90.00 
